# participant_id	file_id	time_pressure	dilation_radius	dsc
3	141048	25	4	0.861910
3	159002	25	0	0.730125
3	159002	25	1	0.680159
3	159002	25	2	0.594636
3	159002	25	3	0.597652
3	159002	25	4	0.603828
3	159022	25	0	0.410077
3	159022	25	1	0.516585
3	159022	25	2	0.375010
3	159022	25	3	0.383007
3	159022	25	4	0.380991
3	159029	40	0	0.483704
3	159029	40	1	0.554095
3	159029	40	2	0.559870
3	159029	40	3	0.600926
3	159029	40	4	0.605091
3	159045	25	0	0.326467
3	159045	25	1	0.314712
3	159045	25	2	0.364517
3	159045	25	3	0.415899
3	159045	25	4	0.399275
3	159091	40	0	0.874979
3	159091	40	1	0.865795
3	159091	40	2	0.853748
3	159091	40	3	0.856235
3	159091	40	4	0.860668
3	160067	25	0	0.758727
3	160067	25	1	0.775659
3	160067	25	2	0.761736
3	160067	25	3	0.774278
3	160067	25	4	0.773051
3	164046	15	0	0.438462
3	164046	15	1	0.437192
3	164046	15	2	0.430605
3	164046	15	3	0.451481
3	164046	15	4	0.548600
3	167062	40	0	0.494303
3	167062	40	1	0.589055
3	167062	40	2	0.604073
3	167062	40	3	0.437034
3	167062	40	4	0.357134
3	168084	15	0	0.721324
3	168084	15	1	0.691178
3	168084	15	2	0.696066
3	168084	15	3	0.743501
3	168084	15	4	0.745789
3	175083	40	0	0.426457
3	175083	40	1	0.412906
3	175083	40	2	0.393777
3	175083	40	3	0.468840
3	175083	40	4	0.484525
3	183066	25	0	0.669091
3	183066	25	1	0.651107
3	183066	25	2	0.642074
3	183066	25	3	0.652399
3	183066	25	4	0.662634
3	196015	15	0	0.302174
3	196015	15	1	0.259783
3	196015	15	2	0.232272
3	196015	15	3	0.249264
3	196015	15	4	0.263475
3	196027	15	0	0.953982
3	196027	15	1	0.965398
3	196027	15	2	0.967404
3	196027	15	3	0.940063
3	196027	15	4	0.958219
3	196040	40	0	0.814123
3	196040	40	1	0.738980
3	196040	40	2	0.756799
3	196040	40	3	0.772724
3	196040	40	4	0.779043
3	202000	40	0	0.167456
3	202000	40	1	0.292180
3	202000	40	2	0.507907
3	202000	40	3	0.557744
3	202000	40	4	0.701656
3	209070	15	0	0.459959
3	209070	15	1	0.507040
3	209070	15	2	0.391334
3	209070	15	3	0.395558
3	209070	15	4	0.396410
3	236017	40	0	0.307598
3	236017	40	1	0.294597
3	236017	40	2	0.316475
3	236017	40	3	0.323712
3	236017	40	4	0.336486
3	247085	40	0	0.940322
3	247085	40	1	0.923446
3	247085	40	2	0.925355
3	247085	40	3	0.943272
3	247085	40	4	0.934394
3	253092	40	0	0.900683
3	253092	40	1	0.893692
3	253092	40	2	0.904926
3	253092	40	3	0.900624
3	253092	40	4	0.923872
3	268074	15	0	0.357746
3	268074	15	1	0.369272
3	268074	15	2	0.363221
3	268074	15	3	0.344415
3	268074	15	4	0.342419
3	304034	40	0	0.718285
3	304034	40	1	0.715971
3	304034	40	2	0.689245
3	304034	40	3	0.713019
3	304034	40	4	0.702647
3	317043	25	0	0.314099
3	317043	25	1	0.477309
3	317043	25	2	0.529175
3	317043	25	3	0.629877
3	317043	25	4	0.671624
3	326025	25	0	0.612124
3	326025	25	1	0.651203
3	326025	25	2	0.675751
3	326025	25	3	0.699574
3	326025	25	4	0.709823
3	326038	25	0	0.703826
3	326038	25	1	0.611043
3	326038	25	2	0.716862
3	326038	25	3	0.721907
3	326038	25	4	0.787859
3	326085	25	0	0.804092
3	326085	25	1	0.861105
3	326085	25	2	0.874189
3	326085	25	3	0.877508
3	326085	25	4	0.898007
3	347031	40	0	0.730639
3	347031	40	1	0.740754
3	347031	40	2	0.775396
3	347031	40	3	0.807741
3	347031	40	4	0.835043
4	6046	15	0	0.738820
4	6046	15	1	0.730904
4	6046	15	2	0.756386
4	6046	15	3	0.753931
4	6046	15	4	0.776219
4	8023	25	0	0.560269
4	8023	25	1	0.608592
4	8023	25	2	0.481933
4	8023	25	3	0.490661
4	8023	25	4	0.550975
4	8068	25	0	0.931798
4	8068	25	1	0.921580
4	8068	25	2	0.924598
4	8068	25	3	0.928564
4	8068	25	4	0.913244
4	12003	15	0	0.934233
4	12003	15	1	0.964434
4	12003	15	2	0.967014
4	12003	15	3	0.970872
4	12003	15	4	0.972765
4	16052	40	0	0.876727
4	16052	40	1	0.856725
4	16052	40	2	0.862690
4	16052	40	3	0.874838
4	16052	40	4	0.899930
4	35049	15	0	0.926510
4	35049	15	1	0.660662
4	35049	15	2	0.790694
4	35049	15	3	0.781037
4	35049	15	4	0.786089
4	35058	40	0	0.714501
4	35058	40	1	0.731023
4	35058	40	2	0.713291
4	35058	40	3	0.716849
4	35058	40	4	0.736862
4	41006	25	0	0.688009
4	41006	25	1	0.696456
4	41006	25	2	0.747985
4	41006	25	3	0.811812
4	41006	25	4	0.805318
4	41029	25	0	0.945358
4	41029	25	1	0.913765
4	41029	25	2	0.940369
4	41029	25	3	0.935632
4	41029	25	4	0.946321
4	41085	15	0	0.585991
4	41085	15	1	0.522372
4	41085	15	2	0.608842
4	41085	15	3	0.653540
4	41085	15	4	0.699944
4	41096	40	0	0.795581
4	41096	40	1	0.773114
4	41096	40	2	0.779033
4	41096	40	3	0.700017
4	41096	40	4	0.720070
4	42012	25	0	0.526574
4	42012	25	1	0.559556
4	42012	25	2	0.577024
4	42012	25	3	0.627450
4	42012	25	4	0.702657
4	42049	15	0	0.623240
4	42049	15	1	0.632241
4	42049	15	2	0.640564
4	42049	15	3	0.687306
4	42049	15	4	0.679690
4	42078	15	0	0.759574
4	42078	15	1	0.756061
4	42078	15	2	0.761325
4	42078	15	3	0.831083
4	42078	15	4	0.828347
4	43051	25	0	0.846496
4	43051	25	1	0.813774
4	43051	25	2	0.790861
4	43051	25	3	0.794207
4	43051	25	4	0.794406
4	43074	15	0	0.230267
4	43074	15	1	0.209834
4	43074	15	2	0.209868
4	43074	15	3	0.204884
4	43074	15	4	0.212586
4	49024	40	0	0.850628
4	49024	40	1	0.827363
4	49024	40	2	0.841795
4	49024	40	3	0.903614
4	49024	40	4	0.907339
4	64061	40	0	0.660970
4	64061	40	1	0.635546
4	64061	40	2	0.606295
4	64061	40	3	0.582402
4	64061	40	4	0.588435
4	66039	15	0	0.810871
4	66039	15	1	0.791307
4	66039	15	2	0.782459
4	66039	15	3	0.790469
4	66039	15	4	0.793365
4	66075	40	0	0.851275
4	66075	40	1	0.846770
4	66075	40	2	0.851171
4	66075	40	3	0.846665
4	66075	40	4	0.857425
4	69020	15	0	0.794644
4	69020	15	1	0.803376
4	69020	15	2	0.808937
4	69020	15	3	0.818578
4	69020	15	4	0.816031
4	69022	15	0	0.628244
4	69022	15	1	0.593286
4	69022	15	2	0.658767
4	69022	15	3	0.668701
4	69022	15	4	0.711435
4	70011	15	0	0.751872
4	70011	15	1	0.649545
4	70011	15	2	0.578320
4	70011	15	3	0.523662
4	70011	15	4	0.509398
4	77062	40	0	0.465617
4	77062	40	1	0.432398
4	77062	40	2	0.430861
4	77062	40	3	0.443069
4	77062	40	4	0.472032
4	87046	25	0	0.533043
4	87046	25	1	0.522952
4	87046	25	2	0.562533
4	87046	25	3	0.617148
4	87046	25	4	0.637245
4	100007	25	0	0.969857
4	100007	25	1	0.967964
4	100007	25	2	0.961183
4	100007	25	3	0.944208
4	100007	25	4	0.943694
4	100039	15	0	0.851360
4	100039	15	1	0.823903
4	100039	15	2	0.822446
4	100039	15	3	0.838109
4	100039	15	4	0.835353
4	103006	25	0	0.522608
4	103006	25	1	0.612295
4	103006	25	2	0.661430
4	103006	25	3	0.723345
4	103006	25	4	0.728811
4	103078	40	0	0.711863
4	103078	40	1	0.699187
4	103078	40	2	0.704104
4	103078	40	3	0.740381
4	103078	40	4	0.780821
4	104010	40	0	0.562784
4	104010	40	1	0.551682
4	104010	40	2	0.577708
4	104010	40	3	0.629820
4	104010	40	4	0.652440
4	104055	25	0	0.772828
4	104055	25	1	0.711245
4	104055	25	2	0.677682
4	104055	25	3	0.702701
4	104055	25	4	0.666604
4	105025	15	0	0.776146
4	105025	15	1	0.723176
4	105025	15	2	0.697326
4	105025	15	3	0.706709
4	105025	15	4	0.691387
4	106005	15	0	0.622980
4	106005	15	1	0.546580
4	106005	15	2	0.643294
4	106005	15	3	0.728843
4	106005	15	4	0.733053
4	106024	25	0	0.477867
4	106024	25	1	0.646538
4	106024	25	2	0.582609
4	106024	25	3	0.713642
4	106024	25	4	0.792694
4	106025	40	0	0.788063
4	106025	40	1	0.781882
4	106025	40	2	0.817899
4	106025	40	3	0.875536
4	106025	40	4	0.873709
4	107014	25	0	0.804372
4	107014	25	1	0.836517
4	107014	25	2	0.858135
4	107014	25	3	0.861450
4	107014	25	4	0.877035
4	107045	40	0	0.266499
4	107045	40	1	0.340569
4	107045	40	2	0.394854
4	107045	40	3	0.449903
4	107045	40	4	0.448526
4	108069	40	0	0.599552
4	108069	40	1	0.631067
4	108069	40	2	0.684663
4	108069	40	3	0.768787
4	108069	40	4	0.801928
4	108082	40	0	0.840912
4	108082	40	1	0.804426
4	108082	40	2	0.832549
4	108082	40	3	0.870952
4	108082	40	4	0.885816
4	109053	25	0	0.403448
4	109053	25	1	0.394495
4	109053	25	2	0.406759
4	109053	25	3	0.453694
4	109053	25	4	0.558979
4	112090	15	0	0.678524
4	112090	15	1	0.729504
4	112090	15	2	0.749795
4	112090	15	3	0.770349
4	112090	15	4	0.781290
4	123057	25	0	0.655345
4	123057	25	1	0.617787
4	123057	25	2	0.568631
4	123057	25	3	0.595553
4	123057	25	4	0.621290
4	123074	40	0	0.635953
4	123074	40	1	0.568846
4	123074	40	2	0.650440
4	123074	40	3	0.690277
4	123074	40	4	0.729411
4	130014	25	0	0.692183
4	130014	25	1	0.674274
4	130014	25	2	0.641468
4	130014	25	3	0.671717
4	130014	25	4	0.675153
4	130066	15	0	0.842154
4	130066	15	1	0.767080
4	130066	15	2	0.745212
4	130066	15	3	0.793572
4	130066	15	4	0.788382
4	134067	15	0	0.765447
4	134067	15	1	0.751736
4	134067	15	2	0.739415
4	134067	15	3	0.788136
4	134067	15	4	0.816148
4	135037	15	0	0.898990
4	135037	15	1	0.865128
4	135037	15	2	0.862388
4	135037	15	3	0.837948
4	135037	15	4	0.930248
4	141012	15	0	0.850625
4	141012	15	1	0.838600
4	141012	15	2	0.843239
4	141012	15	3	0.861742
4	141012	15	4	0.891768
4	141048	25	0	0.635675
4	141048	25	1	0.722257
4	141048	25	2	0.795422
4	141048	25	3	0.800471
4	141048	25	4	0.811943
4	159002	25	0	0.766423
4	159002	25	1	0.776553
4	159002	25	2	0.767306
4	159002	25	3	0.778733
4	159002	25	4	0.786303
4	159022	25	0	0.814176
4	159022	25	1	0.810937
4	159022	25	2	0.794973
4	159022	25	3	0.800399
4	159022	25	4	0.796409
4	159029	40	0	0.638844
4	159029	40	1	0.700120
4	159029	40	2	0.765238
4	159029	40	3	0.796219
4	159029	40	4	0.815255
4	159045	25	0	0.374204
4	159045	25	1	0.463120
4	159045	25	2	0.593689
4	159045	25	3	0.698764
4	159045	25	4	0.777945
4	159091	40	0	0.900894
4	159091	40	1	0.899493
4	159091	40	2	0.900522
4	159091	40	3	0.897809
4	159091	40	4	0.903935
4	160067	25	0	0.742238
4	160067	25	1	0.727674
4	160067	25	2	0.722150
4	160067	25	3	0.731950
4	160067	25	4	0.732054
4	164046	15	0	0.541812
4	164046	15	1	0.533139
4	164046	15	2	0.537438
4	164046	15	3	0.550034
4	164046	15	4	0.583129
4	167062	40	0	0.538678
4	167062	40	1	0.711740
4	167062	40	2	0.683244
4	167062	40	3	0.667565
4	167062	40	4	0.547108
4	168084	15	0	0.860850
4	168084	15	1	0.782794
4	168084	15	2	0.723586
4	168084	15	3	0.736454
4	168084	15	4	0.734263
4	175083	40	0	0.618776
4	175083	40	1	0.595495
4	175083	40	2	0.504754
4	175083	40	3	0.520175
4	175083	40	4	0.549610
4	183066	25	0	0.896672
4	183066	25	1	0.902832
4	183066	25	2	0.892783
4	183066	25	3	0.919461
4	183066	25	4	0.921808
4	196015	15	0	0.167011
4	196015	15	1	0.129370
4	196015	15	2	0.203523
4	196015	15	3	0.343161
4	196015	15	4	0.248784
4	196027	15	0	0.967839
4	196027	15	1	0.967688
4	196027	15	2	0.968583
4	196027	15	3	0.956400
4	196027	15	4	0.898216
4	196040	40	0	0.838504
4	196040	40	1	0.822781
4	196040	40	2	0.818947
4	196040	40	3	0.843578
4	196040	40	4	0.857890
4	202000	40	0	0.763145
4	202000	40	1	0.714549
4	202000	40	2	0.700015
4	202000	40	3	0.634725
4	202000	40	4	0.691383
4	209070	15	0	0.428063
4	209070	15	1	0.461124
4	209070	15	2	0.473976
4	209070	15	3	0.488868
4	209070	15	4	0.502236
4	236017	40	0	0.577896
4	236017	40	1	0.597138
4	236017	40	2	0.652638
4	236017	40	3	0.731063
4	236017	40	4	0.807410
4	247085	40	0	0.903360
4	247085	40	1	0.935173
4	247085	40	2	0.939794
4	247085	40	3	0.948897
4	247085	40	4	0.952884
4	253092	40	0	0.958978
4	253092	40	1	0.964662
4	253092	40	2	0.960727
4	253092	40	3	0.970711
4	253092	40	4	0.971805
4	268074	15	0	0.498507
4	268074	15	1	0.600859
4	268074	15	2	0.633326
4	268074	15	3	0.640442
4	268074	15	4	0.632189
4	304034	40	0	0.819898
4	304034	40	1	0.823456
4	304034	40	2	0.838537
4	304034	40	3	0.850783
4	304034	40	4	0.856141
4	317043	25	0	0.397283
4	317043	25	1	0.477436
4	317043	25	2	0.661896
4	317043	25	3	0.804200
4	317043	25	4	0.846004
4	326025	25	0	0.650648
4	326025	25	1	0.615772
4	326025	25	2	0.646322
4	326025	25	3	0.660069
4	326025	25	4	0.675906
4	326038	25	0	0.499201
4	326038	25	1	0.664780
4	326038	25	2	0.725367
4	326038	25	3	0.820524
4	326038	25	4	0.850772
4	326085	25	0	0.844801
4	326085	25	1	0.860503
4	326085	25	2	0.858599
4	326085	25	3	0.871195
4	326085	25	4	0.885394
4	347031	40	0	0.763148
4	347031	40	1	0.748287
4	347031	40	2	0.766323
4	347031	40	3	0.780079
4	347031	40	4	0.798584
5	6046	15	0	0.673820
5	6046	15	1	0.669340
5	6046	15	2	0.679562
5	6046	15	3	0.692680
5	6046	15	4	0.708816
5	8023	25	0	0.677611
5	8023	25	1	0.620051
5	8023	25	2	0.566194
5	8023	25	3	0.556912
5	8023	25	4	0.574047
5	8068	25	0	0.954065
5	8068	25	1	0.953693
5	8068	25	2	0.946321
5	8068	25	3	0.873493
5	8068	25	4	0.869565
5	12003	15	0	0.841796
5	12003	15	1	0.964697
5	12003	15	2	0.967448
5	12003	15	3	0.970765
5	12003	15	4	0.973151
5	16052	40	0	0.814901
5	16052	40	1	0.835217
5	16052	40	2	0.844631
5	16052	40	3	0.858002
5	16052	40	4	0.868054
5	35049	15	0	0.457523
5	35049	15	1	0.544675
5	35049	15	2	0.558934
5	35049	15	3	0.579668
5	35049	15	4	0.580211
5	35058	40	0	0.583164
5	35058	40	1	0.591325
5	35058	40	2	0.603048
5	35058	40	3	0.579143
5	35058	40	4	0.590153
5	41006	25	0	0.656966
5	41006	25	1	0.513792
5	41006	25	2	0.489687
5	41006	25	3	0.508725
5	41006	25	4	0.538217
5	41029	25	0	0.950048
5	41029	25	1	0.905250
5	41029	25	2	0.921421
5	41029	25	3	0.930613
5	41029	25	4	0.931941
5	41085	15	0	0.376119
5	41085	15	1	0.400829
5	41085	15	2	0.360796
5	41085	15	3	0.373258
5	41085	15	4	0.370772
5	41096	40	0	0.656797
5	41096	40	1	0.652179
5	41096	40	2	0.683872
5	41096	40	3	0.714465
5	41096	40	4	0.747083
5	42012	25	0	0.479359
5	42012	25	1	0.522091
5	42012	25	2	0.588706
5	42012	25	3	0.646986
5	42012	25	4	0.640021
5	42049	15	0	0.583760
5	42049	15	1	0.608746
5	42049	15	2	0.626420
5	42049	15	3	0.625357
5	42049	15	4	0.595991
5	42078	15	0	0.862256
5	42078	15	1	0.839336
5	42078	15	2	0.867523
5	42078	15	3	0.839151
5	42078	15	4	0.827392
5	43051	25	0	0.855365
5	43051	25	1	0.810221
5	43051	25	2	0.790012
5	43051	25	3	0.780755
5	43051	25	4	0.759132
5	43074	15	0	0.342651
5	43074	15	1	0.373130
5	43074	15	2	0.328497
5	43074	15	3	0.231741
5	43074	15	4	0.270282
5	49024	40	0	0.893453
5	49024	40	1	0.885556
5	49024	40	2	0.875572
5	49024	40	3	0.869828
5	49024	40	4	0.853331
5	64061	40	0	0.627743
5	64061	40	1	0.566839
5	64061	40	2	0.648913
5	64061	40	3	0.611092
5	64061	40	4	0.646645
5	66039	15	0	0.808123
5	66039	15	1	0.832434
5	66039	15	2	0.850031
5	66039	15	3	0.841173
5	66039	15	4	0.887508
5	66075	40	0	0.869577
5	66075	40	1	0.871852
5	66075	40	2	0.858235
5	66075	40	3	0.852261
5	66075	40	4	0.844798
5	69020	15	0	0.777546
5	69020	15	1	0.782026
5	69020	15	2	0.794220
5	69020	15	3	0.794190
5	69020	15	4	0.794545
5	69022	15	0	0.385667
5	69022	15	1	0.399372
5	69022	15	2	0.424476
5	69022	15	3	0.396618
5	69022	15	4	0.400000
5	70011	15	0	0.656957
5	70011	15	1	0.643073
5	70011	15	2	0.642640
5	70011	15	3	0.665508
5	70011	15	4	0.707513
5	77062	40	0	0.696390
5	77062	40	1	0.671027
5	77062	40	2	0.665813
5	77062	40	3	0.751001
5	77062	40	4	0.843708
5	87046	25	0	0.434033
5	87046	25	1	0.360609
5	87046	25	2	0.379712
5	87046	25	3	0.375363
5	87046	25	4	0.355790
5	100007	25	0	0.971858
5	100007	25	1	0.971858
5	100007	25	2	0.968265
5	100007	25	3	0.966302
5	100007	25	4	0.962290
5	100039	15	0	0.823115
5	100039	15	1	0.868906
5	100039	15	2	0.868992
5	100039	15	3	0.872382
5	100039	15	4	0.878352
5	103006	25	0	0.669674
5	103006	25	1	0.626934
5	103006	25	2	0.610669
5	103006	25	3	0.611586
5	103006	25	4	0.625879
5	103078	40	0	0.719786
5	103078	40	1	0.700070
5	103078	40	2	0.714363
5	103078	40	3	0.716462
5	103078	40	4	0.719679
5	104010	40	0	0.627384
5	104010	40	1	0.635899
5	104010	40	2	0.677571
5	104010	40	3	0.789715
5	104010	40	4	0.786240
5	104055	25	0	0.645823
5	104055	25	1	0.567927
5	104055	25	2	0.564360
5	104055	25	3	0.503695
5	104055	25	4	0.478953
5	105025	15	0	0.518895
5	105025	15	1	0.557410
5	105025	15	2	0.605369
5	105025	15	3	0.668955
5	105025	15	4	0.695807
5	106005	15	0	0.559024
5	106005	15	1	0.563819
5	106005	15	2	0.607434
5	106005	15	3	0.731593
5	106005	15	4	0.768617
5	106024	25	0	0.495113
5	106024	25	1	0.410629
5	106024	25	2	0.386993
5	106024	25	3	0.453443
5	106024	25	4	0.528206
5	106025	40	0	0.501002
5	106025	40	1	0.817881
5	106025	40	2	0.908642
5	106025	40	3	0.932257
5	106025	40	4	0.930799
5	107014	25	0	0.352221
5	107014	25	1	0.352221
5	107014	25	2	0.352221
5	107014	25	3	0.352221
5	107014	25	4	0.352221
5	107045	40	0	0.271080
5	107045	40	1	0.306751
5	107045	40	2	0.402664
5	107045	40	3	0.451187
5	107045	40	4	0.557643
5	108069	40	0	0.372223
5	108069	40	1	0.467530
5	108069	40	2	0.522693
5	108069	40	3	0.762745
5	108069	40	4	0.800654
5	108082	40	0	0.789320
5	108082	40	1	0.807940
5	108082	40	2	0.829773
5	108082	40	3	0.845641
5	108082	40	4	0.878615
5	109053	25	0	0.486045
5	109053	25	1	0.486470
5	109053	25	2	0.499560
5	109053	25	3	0.493660
5	109053	25	4	0.591885
5	112090	15	0	0.528816
5	112090	15	1	0.575038
5	112090	15	2	0.639851
5	112090	15	3	0.706564
5	112090	15	4	0.739938
5	123057	25	0	0.682642
5	123057	25	1	0.595758
5	123057	25	2	0.587349
5	123057	25	3	0.583300
5	123057	25	4	0.590105
5	123074	40	0	0.654302
5	123074	40	1	0.498775
5	123074	40	2	0.507257
5	123074	40	3	0.523377
5	123074	40	4	0.603212
5	130014	25	0	0.820293
5	130014	25	1	0.714812
5	130014	25	2	0.696720
5	130014	25	3	0.664922
5	130014	25	4	0.659091
5	130066	15	0	0.880297
5	130066	15	1	0.772187
5	130066	15	2	0.772338
5	130066	15	3	0.721086
5	130066	15	4	0.726186
5	134067	15	0	0.615481
5	134067	15	1	0.589882
5	134067	15	2	0.644048
5	134067	15	3	0.669527
5	134067	15	4	0.702476
5	135037	15	0	0.907294
5	135037	15	1	0.892541
5	135037	15	2	0.898598
5	135037	15	3	0.909106
5	135037	15	4	0.895231
5	141012	15	0	0.794997
5	141012	15	1	0.779413
5	141012	15	2	0.779864
5	141012	15	3	0.825437
5	141012	15	4	0.842514
5	141048	25	0	0.189229
5	141048	25	1	0.481414
5	141048	25	2	0.562062
5	141048	25	3	0.647508
5	141048	25	4	0.705887
5	159002	25	0	0.796537
5	159002	25	1	0.760542
5	159002	25	2	0.743863
5	159002	25	3	0.759570
5	159002	25	4	0.770496
5	159022	25	0	0.732769
5	159022	25	1	0.742614
5	159022	25	2	0.760447
5	159022	25	3	0.704703
5	159022	25	4	0.710822
5	159029	40	0	0.655751
5	159029	40	1	0.649282
5	159029	40	2	0.659973
5	159029	40	3	0.690764
5	159029	40	4	0.718300
5	159045	25	0	0.381935
5	159045	25	1	0.357958
5	159045	25	2	0.348343
5	159045	25	3	0.314323
5	159045	25	4	0.333690
5	159091	40	0	0.938644
5	159091	40	1	0.918790
5	159091	40	2	0.914093
5	159091	40	3	0.903352
5	159091	40	4	0.901672
5	160067	25	0	0.718486
5	160067	25	1	0.716760
5	160067	25	2	0.718368
5	160067	25	3	0.721019
5	160067	25	4	0.734618
5	164046	15	0	0.526259
5	164046	15	1	0.429584
5	164046	15	2	0.712353
5	164046	15	3	0.742496
5	164046	15	4	0.737533
5	167062	40	0	0.789735
5	167062	40	1	0.704638
5	167062	40	2	0.667720
5	167062	40	3	0.335888
5	167062	40	4	0.324084
5	168084	15	0	0.770328
5	168084	15	1	0.747793
5	168084	15	2	0.755627
5	168084	15	3	0.762901
5	168084	15	4	0.759338
5	175083	40	0	0.549517
5	175083	40	1	0.669036
5	175083	40	2	0.674516
5	175083	40	3	0.691049
5	175083	40	4	0.732949
5	183066	25	0	0.899628
5	183066	25	1	0.885873
5	183066	25	2	0.871859
5	183066	25	3	0.881416
5	183066	25	4	0.882358
5	196015	15	0	0.423830
5	196015	15	1	0.276916
5	196015	15	2	0.275212
5	196015	15	3	0.237456
5	196015	15	4	0.249431
5	196027	15	0	0.964216
5	196027	15	1	0.956776
5	196027	15	2	0.854748
5	196027	15	3	0.895212
5	196027	15	4	0.852906
5	196040	40	0	0.854763
5	196040	40	1	0.808374
5	196040	40	2	0.810209
5	196040	40	3	0.816244
5	196040	40	4	0.830139
5	202000	40	0	0.583300
5	202000	40	1	0.734714
5	202000	40	2	0.713915
5	202000	40	3	0.688114
5	202000	40	4	0.780500
5	209070	15	0	0.653545
5	209070	15	1	0.410143
5	209070	15	2	0.422476
5	209070	15	3	0.437294
5	209070	15	4	0.419169
5	236017	40	0	0.582307
5	236017	40	1	0.551079
5	236017	40	2	0.585108
5	236017	40	3	0.635357
5	236017	40	4	0.684183
5	247085	40	0	0.919893
5	247085	40	1	0.927979
5	247085	40	2	0.926358
5	247085	40	3	0.928362
5	247085	40	4	0.942155
5	253092	40	0	0.921541
5	253092	40	1	0.915548
5	253092	40	2	0.939393
5	253092	40	3	0.944053
5	253092	40	4	0.950998
5	268074	15	0	0.698228
5	268074	15	1	0.637407
5	268074	15	2	0.601929
5	268074	15	3	0.570280
5	268074	15	4	0.576421
5	304034	40	0	0.862240
5	304034	40	1	0.864435
5	304034	40	2	0.857292
5	304034	40	3	0.864975
5	304034	40	4	0.872459
5	317043	25	0	0.205746
5	317043	25	1	0.401555
5	317043	25	2	0.490179
5	317043	25	3	0.481627
5	317043	25	4	0.480134
5	326025	25	0	0.602675
5	326025	25	1	0.593365
5	326025	25	2	0.595114
5	326025	25	3	0.620836
5	326025	25	4	0.630393
5	326038	25	0	0.749505
5	326038	25	1	0.677750
5	326038	25	2	0.644706
5	326038	25	3	0.661347
5	326038	25	4	0.742373
5	326085	25	0	0.832228
5	326085	25	1	0.821545
5	326085	25	2	0.793960
5	326085	25	3	0.799224
5	326085	25	4	0.820489
5	347031	40	0	0.855785
5	347031	40	1	0.840498
5	347031	40	2	0.817039
5	347031	40	3	0.822921
5	347031	40	4	0.828896
6	6046	15	0	0.473081
6	6046	15	1	0.844265
6	6046	15	2	0.777755
6	6046	15	3	0.771478
6	6046	15	4	0.661796
6	8023	25	0	0.183641
6	8023	25	1	0.431438
6	8023	25	2	0.628094
6	8023	25	3	0.672790
6	8023	25	4	0.596002
6	8068	25	0	0.964452
6	8068	25	1	0.949451
6	8068	25	2	0.946384
6	8068	25	3	0.938514
6	8068	25	4	0.924538
6	12003	15	0	0.776202
6	12003	15	1	0.959771
6	12003	15	2	0.962507
6	12003	15	3	0.963985
6	12003	15	4	0.967610
6	16052	40	0	0.737280
6	16052	40	1	0.811535
6	16052	40	2	0.782806
6	16052	40	3	0.769587
6	16052	40	4	0.804591
6	35049	15	0	0.017291
6	35049	15	1	0.566689
6	35049	15	2	0.518445
6	35049	15	3	0.562741
6	35049	15	4	0.668065
6	35058	40	0	0.043353
6	35058	40	1	0.749912
6	35058	40	2	0.755867
6	35058	40	3	0.728998
6	35058	40	4	0.730807
6	41006	25	0	0.200297
6	41006	25	1	0.200297
6	41006	25	2	0.200297
6	41006	25	3	0.200297
6	41006	25	4	0.200297
6	41029	25	0	0.964238
6	41029	25	1	0.904938
6	41029	25	2	0.928919
6	41029	25	3	0.942535
6	41029	25	4	0.940649
6	41085	15	0	0.611660
6	41085	15	1	0.525360
6	41085	15	2	0.472025
6	41085	15	3	0.366404
6	41085	15	4	0.354251
6	41096	40	0	0.013834
6	41096	40	1	0.499929
6	41096	40	2	0.478401
6	41096	40	3	0.485899
6	41096	40	4	0.510337
6	42012	25	0	0.118721
6	42012	25	1	0.389507
6	42012	25	2	0.491581
6	42012	25	3	0.507409
6	42012	25	4	0.545669
6	42049	15	0	0.593692
6	42049	15	1	0.590034
6	42049	15	2	0.593804
6	42049	15	3	0.598625
6	42049	15	4	0.605762
6	42078	15	0	0.869456
6	42078	15	1	0.737264
6	42078	15	2	0.698148
6	42078	15	3	0.795979
6	42078	15	4	0.770222
6	43051	25	0	0.821565
6	43051	25	1	0.739128
6	43051	25	2	0.762435
6	43051	25	3	0.754657
6	43051	25	4	0.778268
6	43074	15	0	0.253671
6	43074	15	1	0.276709
6	43074	15	2	0.272448
6	43074	15	3	0.185644
6	43074	15	4	0.312814
6	49024	40	0	0.847367
6	49024	40	1	0.663962
6	49024	40	2	0.660960
6	49024	40	3	0.681964
6	49024	40	4	0.669030
6	64061	40	0	0.648751
6	64061	40	1	0.789404
6	64061	40	2	0.752054
6	64061	40	3	0.805075
6	64061	40	4	0.795728
6	66039	15	0	0.632569
6	66039	15	1	0.743233
6	66039	15	2	0.756354
6	66039	15	3	0.744891
6	66039	15	4	0.749209
6	66075	40	0	0.878581
6	66075	40	1	0.858180
6	66075	40	2	0.839864
6	66075	40	3	0.790308
6	66075	40	4	0.751792
6	69020	15	0	0.802500
6	69020	15	1	0.780220
6	69020	15	2	0.781301
6	69020	15	3	0.793930
6	69020	15	4	0.796483
6	69022	15	0	0.437192
6	69022	15	1	0.385553
6	69022	15	2	0.387114
6	69022	15	3	0.387114
6	69022	15	4	0.387114
6	70011	15	0	0.081923
6	70011	15	1	0.081933
6	70011	15	2	0.082094
6	70011	15	3	0.082094
6	70011	15	4	0.082094
6	77062	40	0	0.358855
6	77062	40	1	0.394175
