# participant_id	file_id	dilation_radius	dsc
6	105027	4	0.197753
6	135037	0	0.004125
6	135037	1	0.021300
6	135037	2	0.861958
6	135037	3	0.866508
6	135037	4	0.869687
6	173036	0	0.004077
6	173036	1	0.021856
6	173036	2	0.056385
6	173036	3	0.115652
6	173036	4	0.183372
6	209070	0	0.002855
6	209070	1	0.015723
6	209070	2	0.039398
6	209070	3	0.083744
6	209070	4	0.171023
6	236017	0	0.003353
6	236017	1	0.017946
6	236017	2	0.044687
6	236017	3	0.096519
6	236017	4	0.155720
6	268002	0	0.007266
6	268002	1	0.042817
6	268002	2	0.097995
6	268002	3	0.202250
6	268002	4	0.392655
6	326038	0	0.003913
6	326038	1	0.022947
6	326038	2	0.055369
6	326038	3	0.116567
6	326038	4	0.189151
7	3063	0	0.269801
7	3063	1	0.269832
7	3063	2	0.269892
7	3063	3	0.981447
7	3063	4	0.981766
7	6046	0	0.466342
7	6046	1	0.466474
7	6046	2	0.466729
7	6046	3	0.467254
7	6046	4	0.467841
7	8068	0	0.000595
7	8068	1	0.012656
7	8068	2	0.017053
7	8068	3	0.025616
7	8068	4	0.036056
7	12003	0	0.000751
7	12003	1	0.003947
7	12003	2	0.010556
7	12003	3	0.022665
7	12003	4	0.037862
7	16052	0	0.000889
7	16052	1	0.004878
7	16052	2	0.012635
7	16052	3	0.027103
7	16052	4	0.044597
7	41006	0	0.002789
7	41006	1	0.016618
7	41006	2	0.039533
7	41006	3	0.071476
7	41006	4	0.120750
7	41085	0	0.279530
7	41085	1	0.279614
7	41085	2	0.279768
7	41085	3	0.280065
7	41085	4	0.280405
7	41096	0	0.434540
7	41096	1	0.434659
7	41096	2	0.434886
7	41096	3	0.435353
7	41096	4	0.435879
7	43051	0	0.001339
7	43051	1	0.268021
7	43051	2	0.268156
7	43051	3	0.268427
7	43051	4	0.268764
7	51084	0	0.001323
7	51084	1	0.006664
7	51084	2	0.016930
7	51084	3	0.036171
7	51084	4	0.060346
7	64061	0	0.161279
7	64061	1	0.161320
7	64061	2	0.161399
7	64061	3	0.161557
7	64061	4	0.161761
7	69022	0	0.387115
7	69022	1	0.387170
7	69022	2	0.387267
7	69022	3	0.387461
7	69022	4	0.387675
7	70011	0	0.003623
7	70011	1	0.018865
7	70011	2	0.049772
7	70011	3	0.099342
7	70011	4	0.155503
7	70090	0	0.000494
7	70090	1	0.003181
7	70090	2	0.007511
7	70090	3	0.016511
7	70090	4	0.026211
7	100007	0	0.003249
7	100007	1	0.016493
7	100007	2	0.042109
7	100007	3	0.095975
7	100007	4	0.950441
7	100080	0	0.325652
7	100080	1	0.325696
7	100080	2	0.325781
7	100080	3	0.325950
7	100080	4	0.326166
7	103006	0	0.440099
7	103006	1	0.003941
7	103006	2	0.010142
7	103006	3	0.021934
7	103006	4	0.036114
7	103078	0	0.000919
7	103078	1	0.004677
7	103078	2	0.011880
7	103078	3	0.024875
7	103078	4	0.040794
7	105027	0	0.000695
7	105027	1	0.003886
7	105027	2	0.009618
7	105027	3	0.020506
7	105027	4	0.034572
7	135037	0	0.139904
7	135037	1	0.011978
7	135037	2	0.029479
7	135037	3	0.076277
7	135037	4	0.914638
7	173036	0	0.000835
7	173036	1	0.004539
7	173036	2	0.011812
7	173036	3	0.024568
7	173036	4	0.040525
7	209070	0	0.000572
7	209070	1	0.003099
7	209070	2	0.007973
7	209070	3	0.017489
7	209070	4	0.028186
7	236017	0	0.001313
7	236017	1	0.006913
7	236017	2	0.017440
7	236017	3	0.038149
7	236017	4	0.062908
7	268002	0	0.002533
7	268002	1	0.014479
7	268002	2	0.037020
7	268002	3	0.070218
7	268002	4	0.111674
7	326038	0	0.223082
7	326038	1	0.223133
7	326038	2	0.223231
7	326038	3	0.223416
7	326038	4	0.223656
8	3063	0	0.980963
8	3063	1	0.981395
8	3063	2	0.981396
8	3063	3	0.981357
8	3063	4	0.981265
8	6046	0	0.003020
8	6046	1	0.016099
8	6046	2	0.040840
8	6046	3	0.086013
8	6046	4	0.139920
8	8068	0	0.002021
8	8068	1	0.019564
8	8068	2	0.907933
8	8068	3	0.913260
8	8068	4	0.915160
8	12003	0	0.002949
8	12003	1	0.015447
8	12003	2	0.967970
8	12003	3	0.969505
8	12003	4	0.970401
8	16052	0	0.003550
8	16052	1	0.019371
8	16052	2	0.047722
8	16052	3	0.097427
8	16052	4	0.156563
8	41006	0	0.006264
8	41006	1	0.034414
8	41006	2	0.082869
8	41006	3	0.167471
8	41006	4	0.261069
8	41085	0	0.004137
8	41085	1	0.023013
8	41085	2	0.058054
8	41085	3	0.118309
8	41085	4	0.189302
8	41096	0	0.003215
8	41096	1	0.017027
8	41096	2	0.042831
8	41096	3	0.089173
8	41096	4	0.143024
8	43051	0	0.004344
8	43051	1	0.022514
8	43051	2	0.392796
8	43051	3	0.502580
8	43051	4	0.538424
8	51084	0	0.004558
8	51084	1	0.024328
8	51084	2	0.061018
8	51084	3	0.951889
8	51084	4	0.951576
8	64061	0	0.009699
8	64061	1	0.051644
8	64061	2	0.217965
8	64061	3	0.448684
8	64061	4	0.529143
8	69022	0	0.002533
8	69022	1	0.013081
8	69022	2	0.033169
8	69022	3	0.072599
8	69022	4	0.119032
8	70011	0	0.006030
8	70011	1	0.034185
8	70011	2	0.080685
8	70011	3	0.159167
8	70011	4	0.247206
8	70090	0	0.001301
8	70090	1	0.007288
8	70090	2	0.017655
8	70090	3	0.037666
8	70090	4	0.062142
8	100007	0	0.010430
8	100007	1	0.050704
8	100007	2	0.951430
8	100007	3	0.952051
8	100007	4	0.951667
8	100080	0	0.004850
8	100080	1	0.026740
8	100080	2	0.066426
8	100080	3	0.896622
8	100080	4	0.898251
8	103006	0	0.002660
8	103006	1	0.013544
8	103006	2	0.035843
8	103006	3	0.076181
8	103006	4	0.124533
8	103078	0	0.004220
8	103078	1	0.023797
8	103078	2	0.058265
8	103078	3	0.121068
8	103078	4	0.194740
8	105027	0	0.004024
8	105027	1	0.021867
8	105027	2	0.054502
8	105027	3	0.113735
8	105027	4	0.207484
8	135037	0	0.006009
8	135037	1	0.031512
8	135037	2	0.912007
8	135037	3	0.915138
8	135037	4	0.920774
8	173036	0	0.003984
8	173036	1	0.021855
8	173036	2	0.055330
8	173036	3	0.114488
8	173036	4	0.181474
8	209070	0	0.005214
8	209070	1	0.027308
8	209070	2	0.067834
8	209070	3	0.140561
8	209070	4	0.259010
8	236017	0	0.004807
8	236017	1	0.025368
8	236017	2	0.063504
8	236017	3	0.130232
8	236017	4	0.207532
8	268002	0	0.008521
8	268002	1	0.046130
8	268002	2	0.205418
8	268002	3	0.294377
8	268002	4	0.393864
8	326038	0	0.006787
8	326038	1	0.035769
8	326038	2	0.088628
8	326038	3	0.177465
8	326038	4	0.271084
9	3063	0	0.269816
9	3063	1	0.269864
9	3063	2	0.981028
9	3063	3	0.980989
9	3063	4	0.980867
9	6046	0	0.000554
9	6046	1	0.002893
9	6046	2	0.007512
9	6046	3	0.015970
9	6046	4	0.026092
9	8068	0	0.000714
9	8068	1	0.003802
9	8068	2	0.019214
9	8068	3	0.029661
9	8068	4	0.042103
9	12003	0	0.000701
9	12003	1	0.003697
9	12003	2	0.009317
9	12003	3	0.020706
9	12003	4	0.035305
9	16052	0	0.000711
9	16052	1	0.003993
9	16052	2	0.009733
9	16052	3	0.021637
9	16052	4	0.035546
9	41006	0	0.001628
9	41006	1	0.008457
9	41006	2	0.022313
9	41006	3	0.044167
9	41006	4	0.072301
9	41085	0	0.000877
9	41085	1	0.005169
9	41085	2	0.012676
9	41085	3	0.027599
9	41085	4	0.045198
9	41096	0	0.000560
9	41096	1	0.002796
9	41096	2	0.007347
9	41096	3	0.016064
9	41096	4	0.026343
9	43051	0	0.267957
9	43051	1	0.268023
9	43051	2	0.268158
9	43051	3	0.268422
9	43051	4	0.268760
9	51084	0	0.000662
9	51084	1	0.003305
9	51084	2	0.008634
9	51084	3	0.018291
9	51084	4	0.029691
9	64061	0	0.001328
9	64061	1	0.006917
9	64061	2	0.018292
9	64061	3	0.039522
9	64061	4	0.065014
9	69022	0	0.387155
9	69022	1	0.387266
9	69022	2	0.387477
9	69022	3	0.387919
9	69022	4	0.388437
9	70011	0	0.003623
9	70011	1	0.019763
9	70011	2	0.048392
9	70011	3	0.109859
9	70011	4	0.155898
9	70090	0	0.000673
9	70090	1	0.003673
9	70090	2	0.009247
9	70090	3	0.020607
9	70090	4	0.032789
9	100007	0	0.001806
9	100007	1	0.008636
9	100007	2	0.021436
9	100007	3	0.047125
9	100007	4	0.073318
9	100080	0	0.000732
9	100080	1	0.004121
9	100080	2	0.010468
9	100080	3	0.022196
9	100080	4	0.038154
9	103006	0	0.440094
9	103006	1	0.003209
9	103006	2	0.008276
9	103006	3	0.018289
9	103006	4	0.030030
9	103078	0	0.000919
9	103078	1	0.004952
9	103078	2	0.013058
9	103078	3	0.026930
9	103078	4	0.045081
9	105027	0	0.314116
9	105027	1	0.314206
9	105027	2	0.011956
9	105027	3	0.024720
9	105027	4	0.041197
9	135037	0	0.001549
9	135037	1	0.009257
9	135037	2	0.027181
9	135037	3	0.057047
9	135037	4	0.185641
9	173036	0	0.000928
9	173036	1	0.005186
9	173036	2	0.013831
9	173036	3	0.029096
9	173036	4	0.046609
9	209070	0	0.001306
9	209070	1	0.007325
9	209070	2	0.018369
9	209070	3	0.038599
9	209070	4	0.063927
9	236017	0	0.301364
9	236017	1	0.301451
9	236017	2	0.301618
9	236017	3	0.301952
9	236017	4	0.302366
9	268002	0	0.002217
9	268002	1	0.013854
9	268002	2	0.031211
9	268002	3	0.068279
9	268002	4	0.107362
9	326038	0	0.001444
9	326038	1	0.008221
9	326038	2	0.021638
9	326038	3	0.044783
9	326038	4	0.072270
10	3063	0	0.980942
10	3063	1	0.980942
10	3063	2	0.980942
10	3063	3	0.980641
10	3063	4	0.980536
10	6046	0	0.004336
10	6046	1	0.467493
10	6046	2	0.469360
10	6046	3	0.472894
10	6046	4	0.477096
10	8068	0	0.004039
10	8068	1	0.910636
10	8068	2	0.911883
10	8068	3	0.919688
10	8068	4	0.922963
10	12003	0	0.005093
10	12003	1	0.966462
10	12003	2	0.966771
10	12003	3	0.967096
10	12003	4	0.968064
10	16052	0	0.006470
10	16052	1	0.034257
10	16052	2	0.087326
10	16052	3	0.182450
10	16052	4	0.291281
10	41006	0	0.008227
10	41006	1	0.045682
10	41006	2	0.112183
10	41006	3	0.213559
10	41006	4	0.331563
10	41085	0	0.010470
10	41085	1	0.059115
10	41085	2	0.140962
10	41085	3	0.281741
10	41085	4	0.420055
10	41096	0	0.434752
10	41096	1	0.435737
10	41096	2	0.437709
10	41096	3	0.441754
10	41096	4	0.446980
10	43051	0	0.005428
10	43051	1	0.030184
10	43051	2	0.430981
10	43051	3	0.535557
10	43051	4	0.581498
10	51084	0	0.004492
10	51084	1	0.023423
10	51084	2	0.061271
10	51084	3	0.952351
10	51084	4	0.952513
10	64061	0	0.006624
10	64061	1	0.035113
10	64061	2	0.173129
10	64061	3	0.246382
10	64061	4	0.331593
10	69022	0	0.004738
10	69022	1	0.025468
10	69022	2	0.064196
10	69022	3	0.135299
10	69022	4	0.307415
10	70011	0	0.005729
10	70011	1	0.032719
10	70011	2	0.083176
10	70011	3	0.166320
10	70011	4	0.254876
10	70090	0	0.005237
10	70090	1	0.028664
10	70090	2	0.073028
10	70090	3	0.151361
10	70090	4	0.237419
10	100007	0	0.011858
10	100007	1	0.950087
10	100007	2	0.950087
10	100007	3	0.951130
10	100007	4	0.950982
10	100080	0	0.004850
10	100080	1	0.026939
10	100080	2	0.068937
10	100080	3	0.897685
10	100080	4	0.899923
10	103006	0	0.004078
10	103006	1	0.021844
10	103006	2	0.054620
10	103006	3	0.113022
10	103006	4	0.181784
10	103078	0	0.009242
10	103078	1	0.050450
10	103078	2	0.123593
10	103078	3	0.254283
10	103078	4	0.382294
10	105027	0	0.007136
10	105027	1	0.038860
10	105027	2	0.098933
10	105027	3	0.201488
10	105027	4	0.299693
10	135037	0	0.004124
10	135037	1	0.020791
10	135037	2	0.867622
10	135037	3	0.891254
10	135037	4	0.894122
10	173036	0	0.005740
10	173036	1	0.033683
10	173036	2	0.082176
10	173036	3	0.162552
10	173036	4	0.251004
10	209070	0	0.009835
10	209070	1	0.054660
10	209070	2	0.182290
10	209070	3	0.325105
10	209070	4	0.425886
10	236017	0	0.004298
10	236017	1	0.022523
10	236017	2	0.056610
10	236017	3	0.124406
10	236017	4	0.193449
10	268002	0	0.013541
10	268002	1	0.073011
10	268002	2	0.229333
10	268002	3	0.422203
10	268002	4	0.543980
10	326038	0	0.010775
10	326038	1	0.060145
10	326038	2	0.146034
10	326038	3	0.278145
10	326038	4	0.409169
11	3063	0	0.001992
11	3063	1	0.980942
11	3063	2	0.980987
11	3063	3	0.981444
11	3063	4	0.981287
11	6046	0	0.001703
11	6046	1	0.008991
11	6046	2	0.022782
11	6046	3	0.049592
11	6046	4	0.081005
11	8068	0	0.001368
11	8068	1	0.016234
11	8068	2	0.026426
11	8068	3	0.047344
11	8068	4	0.912053
11	12003	0	0.001401
11	12003	1	0.007281
11	12003	2	0.018301
11	12003	3	0.966567
11	12003	4	0.968247
11	16052	0	0.001954
11	16052	1	0.010876
11	16052	2	0.027533
11	16052	3	0.057256
11	16052	4	0.094601
11	41006	0	0.002905
11	41006	1	0.015933
11	41006	2	0.038235
11	41006	3	0.078633
11	41006	4	0.127798
11	41085	0	0.001991
11	41085	1	0.010864
11	41085	2	0.026669
11	41085	3	0.058364
11	41085	4	0.094500
11	41096	0	0.434569
