# participant_id	file_id	dilation_radius	dsc
6	41085	3	0.580551
6	41085	4	0.673804
6	41096	0	0.703144
6	41096	1	0.666946
6	41096	2	0.739260
6	41096	3	0.752907
6	41096	4	0.776641
6	43051	0	0.835301
6	43051	1	0.785692
6	43051	2	0.765101
6	43051	3	0.766350
6	43051	4	0.777279
6	51084	0	0.939150
6	51084	1	0.944685
6	51084	2	0.945665
6	51084	3	0.945584
6	51084	4	0.945919
6	64061	0	0.600553
6	64061	1	0.521191
6	64061	2	0.556170
6	64061	3	0.537756
6	64061	4	0.585739
6	69022	0	0.537910
6	69022	1	0.773037
6	69022	2	0.825889
6	69022	3	0.838911
6	69022	4	0.864489
6	70011	0	0.652741
6	70011	1	0.599223
6	70011	2	0.628427
6	70011	3	0.756344
6	70011	4	0.791030
6	70090	0	0.687483
6	70090	1	0.728987
6	70090	2	0.782430
6	70090	3	0.789860
6	70090	4	0.816583
6	100007	0	0.973252
6	100007	1	0.971849
6	100007	2	0.952833
6	100007	3	0.875537
6	100007	4	0.894500
6	100080	0	0.927910
6	100080	1	0.922434
6	100080	2	0.920901
6	100080	3	0.913967
6	100080	4	0.890361
6	103006	0	0.572709
6	103006	1	0.610762
6	103006	2	0.640717
6	103006	3	0.702669
6	103006	4	0.742046
6	103078	0	0.734053
6	103078	1	0.760285
6	103078	2	0.804868
6	103078	3	0.800639
6	103078	4	0.849864
6	105027	0	0.568150
6	105027	1	0.676293
6	105027	2	0.593101
6	105027	3	0.625557
6	105027	4	0.626840
6	135037	0	0.880493
6	135037	1	0.886885
6	135037	2	0.889955
6	135037	3	0.930837
6	135037	4	0.945355
6	173036	0	0.653854
6	173036	1	0.584478
6	173036	2	0.631482
6	173036	3	0.694880
6	173036	4	0.724237
6	209070	0	0.526289
6	209070	1	0.583612
6	209070	2	0.600194
6	209070	3	0.669174
6	209070	4	0.768153
6	236017	0	0.553460
6	236017	1	0.609949
6	236017	2	0.652703
6	236017	3	0.718751
6	236017	4	0.819899
6	268002	0	0.457307
6	268002	1	0.392729
6	268002	2	0.389257
6	268002	3	0.461268
6	268002	4	0.530203
6	326038	0	0.719173
6	326038	1	0.730440
6	326038	2	0.776891
6	326038	3	0.835935
6	326038	4	0.864613
7	3063	0	0.979927
7	3063	1	0.980700
7	3063	2	0.951463
7	3063	3	0.824630
7	3063	4	0.524916
7	6046	0	0.734000
7	6046	1	0.772660
7	6046	2	0.806838
7	6046	3	0.820364
7	6046	4	0.771686
7	8068	0	0.950250
7	8068	1	0.932632
7	8068	2	0.912795
7	8068	3	0.908994
7	8068	4	0.910170
7	12003	0	0.951549
7	12003	1	0.963616
7	12003	2	0.966071
7	12003	3	0.964766
7	12003	4	0.971196
7	16052	0	0.901535
7	16052	1	0.761874
7	16052	2	0.792070
7	16052	3	0.804615
7	16052	4	0.843028
7	41006	0	0.469030
7	41006	1	0.485738
7	41006	2	0.551770
7	41006	3	0.461690
7	41006	4	0.497030
7	41085	0	0.347591
7	41085	1	0.340801
7	41085	2	0.329427
7	41085	3	0.363089
7	41085	4	0.397251
7	41096	0	0.591768
7	41096	1	0.655627
7	41096	2	0.635936
7	41096	3	0.614324
7	41096	4	0.614623
7	43051	0	0.811087
7	43051	1	0.724746
7	43051	2	0.680699
7	43051	3	0.615168
7	43051	4	0.595636
7	51084	0	0.936084
7	51084	1	0.944957
7	51084	2	0.945144
7	51084	3	0.946013
7	51084	4	0.942177
7	64061	0	0.571097
7	64061	1	0.639779
7	64061	2	0.599318
7	64061	3	0.538518
7	64061	4	0.556477
7	69022	0	0.038685
7	69022	1	0.571736
7	69022	2	0.511706
7	69022	3	0.508970
7	69022	4	0.498080
7	70011	0	0.709687
7	70011	1	0.207974
7	70011	2	0.130018
7	70011	3	0.138191
7	70011	4	0.129698
7	70090	0	0.682437
7	70090	1	0.690507
7	70090	2	0.669794
7	70090	3	0.654332
7	70090	4	0.657651
7	100007	0	0.973751
7	100007	1	0.970217
7	100007	2	0.968646
7	100007	3	0.956250
7	100007	4	0.923435
7	100080	0	0.891167
7	100080	1	0.913590
7	100080	2	0.928997
7	100080	3	0.904781
7	100080	4	0.904930
7	103006	0	0.473443
7	103006	1	0.571530
7	103006	2	0.592678
7	103006	3	0.637690
7	103006	4	0.637888
7	103078	0	0.738475
7	103078	1	0.760770
7	103078	2	0.773984
7	103078	3	0.762339
7	103078	4	0.765135
7	105027	0	0.212289
7	105027	1	0.472472
7	105027	2	0.512837
7	105027	3	0.583011
7	105027	4	0.582499
7	135037	0	0.884244
7	135037	1	0.913185
7	135037	2	0.881134
7	135037	3	0.846204
7	135037	4	0.770425
7	173036	0	0.412780
7	173036	1	0.500229
7	173036	2	0.497659
7	173036	3	0.551117
7	173036	4	0.554380
7	209070	0	0.682658
7	209070	1	0.733475
7	209070	2	0.621720
7	209070	3	0.517595
7	209070	4	0.432662
7	236017	0	0.416739
7	236017	1	0.480259
7	236017	2	0.439805
7	236017	3	0.447278
7	236017	4	0.460620
7	268002	0	0.275418
7	268002	1	0.234333
7	268002	2	0.196119
7	268002	3	0.214919
7	268002	4	0.253761
7	326038	0	0.565535
7	326038	1	0.657969
7	326038	2	0.572270
7	326038	3	0.398295
7	326038	4	0.385443
8	3063	0	0.976878
8	3063	1	0.977809
8	3063	2	0.978242
8	3063	3	0.979591
8	3063	4	0.981232
8	6046	0	0.873418
8	6046	1	0.912962
8	6046	2	0.915094
8	6046	3	0.939759
8	6046	4	0.949227
8	8068	0	0.917615
8	8068	1	0.922098
8	8068	2	0.918268
8	8068	3	0.924275
8	8068	4	0.926280
8	12003	0	0.974889
8	12003	1	0.975820
8	12003	2	0.977307
8	12003	3	0.978080
8	12003	4	0.979251
8	16052	0	0.843265
8	16052	1	0.871710
8	16052	2	0.903170
8	16052	3	0.916093
8	16052	4	0.917328
8	41006	0	0.603973
8	41006	1	0.646090
8	41006	2	0.674624
8	41006	3	0.765307
8	41006	4	0.835122
8	41085	0	0.484992
8	41085	1	0.458953
8	41085	2	0.563503
8	41085	3	0.616124
8	41085	4	0.680707
8	41096	0	0.707915
8	41096	1	0.678692
8	41096	2	0.766575
8	41096	3	0.834483
8	41096	4	0.849386
8	43051	0	0.854577
8	43051	1	0.848884
8	43051	2	0.835684
8	43051	3	0.840163
8	43051	4	0.842459
8	51084	0	0.940475
8	51084	1	0.938203
8	51084	2	0.934653
8	51084	3	0.938704
8	51084	4	0.936915
8	64061	0	0.569241
8	64061	1	0.540783
8	64061	2	0.564292
8	64061	3	0.571449
8	64061	4	0.602209
8	69022	0	0.668222
8	69022	1	0.716060
8	69022	2	0.787645
8	69022	3	0.840024
8	69022	4	0.845851
8	70011	0	0.711819
8	70011	1	0.660869
8	70011	2	0.662136
8	70011	3	0.692243
8	70011	4	0.699014
8	70090	0	0.561985
8	70090	1	0.668445
8	70090	2	0.681657
8	70090	3	0.749080
8	70090	4	0.780753
8	100007	0	0.887914
8	100007	1	0.923676
8	100007	2	0.912544
8	100007	3	0.898481
8	100007	4	0.863324
8	100080	0	0.923462
8	100080	1	0.929303
8	100080	2	0.919972
8	100080	3	0.914980
8	100080	4	0.916270
8	103006	0	0.660998
8	103006	1	0.685972
8	103006	2	0.712503
8	103006	3	0.742147
8	103006	4	0.774583
8	103078	0	0.790418
8	103078	1	0.835757
8	103078	2	0.843255
8	103078	3	0.846385
8	103078	4	0.861445
8	105027	0	0.584918
8	105027	1	0.624845
8	105027	2	0.798541
8	105027	3	0.664091
8	105027	4	0.916819
8	135037	0	0.914162
8	135037	1	0.940215
8	135037	2	0.936418
8	135037	3	0.933627
8	135037	4	0.938675
8	173036	0	0.481611
8	173036	1	0.519915
8	173036	2	0.633204
8	173036	3	0.681158
8	173036	4	0.703335
8	209070	0	0.799285
8	209070	1	0.691146
8	209070	2	0.731074
8	209070	3	0.802411
8	209070	4	0.826764
8	236017	0	0.599184
8	236017	1	0.682361
8	236017	2	0.766134
8	236017	3	0.852585
8	236017	4	0.889108
8	268002	0	0.450313
8	268002	1	0.450825
8	268002	2	0.628582
8	268002	3	0.752022
8	268002	4	0.756961
8	326038	0	0.773669
8	326038	1	0.763138
8	326038	2	0.808205
8	326038	3	0.869442
8	326038	4	0.884876
9	3063	0	0.974667
9	3063	1	0.975954
9	3063	2	0.973867
9	3063	3	0.973109
9	3063	4	0.981408
9	6046	0	0.758002
9	6046	1	0.722724
9	6046	2	0.706843
9	6046	3	0.763106
9	6046	4	0.777884
9	8068	0	0.935872
9	8068	1	0.857228
9	8068	2	0.854363
9	8068	3	0.865592
9	8068	4	0.866324
9	12003	0	0.918455
9	12003	1	0.965310
9	12003	2	0.977485
9	12003	3	0.978547
9	12003	4	0.976999
9	16052	0	0.885922
9	16052	1	0.837011
9	16052	2	0.839908
9	16052	3	0.821047
9	16052	4	0.848565
9	41006	0	0.534843
9	41006	1	0.467604
9	41006	2	0.544107
9	41006	3	0.481186
9	41006	4	0.470739
9	41085	0	0.387006
9	41085	1	0.440945
9	41085	2	0.413244
9	41085	3	0.460869
9	41085	4	0.469195
9	41096	0	0.621002
9	41096	1	0.745369
9	41096	2	0.631060
9	41096	3	0.606777
9	41096	4	0.553733
9	43051	0	0.855681
9	43051	1	0.762964
9	43051	2	0.722093
9	43051	3	0.718963
9	43051	4	0.727253
9	51084	0	0.918192
9	51084	1	0.939218
9	51084	2	0.942816
9	51084	3	0.933055
9	51084	4	0.923565
9	64061	0	0.647341
9	64061	1	0.555621
9	64061	2	0.657627
9	64061	3	0.629314
9	64061	4	0.614721
9	69022	0	0.433143
9	69022	1	0.440674
9	69022	2	0.536441
9	69022	3	0.642820
9	69022	4	0.678125
9	70011	0	0.699125
9	70011	1	0.721419
9	70011	2	0.647317
9	70011	3	0.601576
9	70011	4	0.607919
9	70090	0	0.654555
9	70090	1	0.663641
9	70090	2	0.612516
9	70090	3	0.610731
9	70090	4	0.713406
9	100007	0	0.972723
9	100007	1	0.969796
9	100007	2	0.963384
9	100007	3	0.953838
9	100007	4	0.948535
9	100080	0	0.902218
9	100080	1	0.902518
9	100080	2	0.918336
9	100080	3	0.918478
9	100080	4	0.922439
9	103006	0	0.631596
9	103006	1	0.609076
9	103006	2	0.592040
9	103006	3	0.584117
9	103006	4	0.620236
9	103078	0	0.808297
9	103078	1	0.696718
9	103078	2	0.775350
9	103078	3	0.779139
9	103078	4	0.768367
9	105027	0	0.302708
9	105027	1	0.383783
9	105027	2	0.499402
9	105027	3	0.513196
9	105027	4	0.581747
9	135037	0	0.851898
9	135037	1	0.865175
9	135037	2	0.892267
9	135037	3	0.851765
9	135037	4	0.890612
9	173036	0	0.372330
9	173036	1	0.551345
9	173036	2	0.537859
9	173036	3	0.590350
9	173036	4	0.599948
9	209070	0	0.846500
9	209070	1	0.492593
9	209070	2	0.513418
9	209070	3	0.555572
9	209070	4	0.579863
9	236017	0	0.597428
9	236017	1	0.469277
9	236017	2	0.469849
9	236017	3	0.541151
9	236017	4	0.507503
9	268002	0	0.421727
9	268002	1	0.476573
9	268002	2	0.491296
9	268002	3	0.512075
9	268002	4	0.499665
9	326038	0	0.547218
9	326038	1	0.646999
9	326038	2	0.620641
9	326038	3	0.664930
9	326038	4	0.665034
10	3063	0	0.976706
10	3063	1	0.977297
10	3063	2	0.977172
10	3063	3	0.978151
10	3063	4	0.978548
10	6046	0	0.844277
10	6046	1	0.905363
10	6046	2	0.920008
10	6046	3	0.929208
10	6046	4	0.944981
10	8068	0	0.909729
10	8068	1	0.902460
10	8068	2	0.882069
10	8068	3	0.897548
10	8068	4	0.901095
10	12003	0	0.969677
10	12003	1	0.976233
10	12003	2	0.976791
10	12003	3	0.977311
10	12003	4	0.977613
10	16052	0	0.868304
10	16052	1	0.869880
10	16052	2	0.886530
10	16052	3	0.911306
10	16052	4	0.923469
10	41006	0	0.741941
10	41006	1	0.794407
10	41006	2	0.814680
10	41006	3	0.811622
10	41006	4	0.867372
10	41085	0	0.604786
10	41085	1	0.762627
10	41085	2	0.823349
10	41085	3	0.848724
10	41085	4	0.851994
10	41096	0	0.701075
10	41096	1	0.727984
10	41096	2	0.725413
10	41096	3	0.729249
10	41096	4	0.741993
10	43051	0	0.847273
10	43051	1	0.812423
10	43051	2	0.831442
10	43051	3	0.847019
10	43051	4	0.840255
10	51084	0	0.940583
10	51084	1	0.946860
10	51084	2	0.946641
10	51084	3	0.943327
10	51084	4	0.941288
10	64061	0	0.718132
10	64061	1	0.635150
10	64061	2	0.541290
10	64061	3	0.593879
10	64061	4	0.578576
10	69022	0	0.629915
10	69022	1	0.720821
10	69022	2	0.782949
10	69022	3	0.806897
10	69022	4	0.818268
10	70011	0	0.628127
10	70011	1	0.779286
10	70011	2	0.826149
10	70011	3	0.859673
10	70011	4	0.867126
10	70090	0	0.683960
10	70090	1	0.769134
10	70090	2	0.790516
10	70090	3	0.853738
10	70090	4	0.871636
10	100007	0	0.971609
10	100007	1	0.964742
10	100007	2	0.965915
10	100007	3	0.965701
10	100007	4	0.962902
10	100080	0	0.926297
10	100080	1	0.912370
10	100080	2	0.913376
10	100080	3	0.920899
10	100080	4	0.919895
10	103006	0	0.658034
10	103006	1	0.720896
10	103006	2	0.756569
10	103006	3	0.809331
10	103006	4	0.847513
10	103078	0	0.838021
10	103078	1	0.858277
10	103078	2	0.897787
10	103078	3	0.929657
10	103078	4	0.950558
10	105027	0	0.582770
10	105027	1	0.784481
10	105027	2	0.860407
10	105027	3	0.919369
10	105027	4	0.934524
10	135037	0	0.887174
10	135037	1	0.933256
10	135037	2	0.938387
10	135037	3	0.946628
10	135037	4	0.942765
10	173036	0	0.613549
10	173036	1	0.664088
10	173036	2	0.720504
10	173036	3	0.756787
10	173036	4	0.803483
10	209070	0	0.522069
10	209070	1	0.735660
10	209070	2	0.846723
10	209070	3	0.897191
10	209070	4	0.918213
10	236017	0	0.648546
10	236017	1	0.660481
10	236017	2	0.766908
10	236017	3	0.806859
10	236017	4	0.847615
10	268002	0	0.586907
10	268002	1	0.638235
10	268002	2	0.732970
10	268002	3	0.793618
10	268002	4	0.820575
10	326038	0	0.705942
10	326038	1	0.698085
10	326038	2	0.740046
10	326038	3	0.795590
10	326038	4	0.876985
11	3063	0	0.958290
11	3063	1	0.961572
11	3063	2	0.959949
11	3063	3	0.957938
11	3063	4	0.964163
11	6046	0	0.882919
11	6046	1	0.884103
11	6046	2	0.889511
11	6046	3	0.904593
11	6046	4	0.908599
11	8068	0	0.931675
11	8068	1	0.901537
11	8068	2	0.901211
11	8068	3	0.904227
11	8068	4	0.902302
11	12003	0	0.963057
11	12003	1	0.973147
11	12003	2	0.974678
11	12003	3	0.976568
11	12003	4	0.978087
11	16052	0	0.891852
11	16052	1	0.861380
11	16052	2	0.891578
11	16052	3	0.898728
11	16052	4	0.909922
11	41006	0	0.665395
11	41006	1	0.543336
11	41006	2	0.615210
11	41006	3	0.602083
11	41006	4	0.575478
11	41085	0	0.384452
11	41085	1	0.467261
11	41085	2	0.603264
11	41085	3	0.780249
11	41085	4	0.840515
11	41096	0	0.632294
