# participant_id	file_id	dilation_radius	dsc
8	209070	4	0.953022
8	236017	0	0.844766
8	236017	1	0.884780
8	236017	2	0.908928
8	236017	3	0.913316
8	236017	4	0.914963
8	268002	0	0.718176
8	268002	1	0.763156
8	268002	2	0.778996
8	268002	3	0.770990
8	268002	4	0.779775
8	326038	0	0.826749
8	326038	1	0.907251
8	326038	2	0.919193
8	326038	3	0.933015
8	326038	4	0.938992
9	3063	0	0.979789
9	3063	1	0.979845
9	3063	2	0.979101
9	3063	3	0.980346
9	3063	4	0.980560
9	6046	0	0.881973
9	6046	1	0.894498
9	6046	2	0.864915
9	6046	3	0.868550
9	6046	4	0.880025
9	8068	0	0.852830
9	8068	1	0.845050
9	8068	2	0.864846
9	8068	3	0.865932
9	8068	4	0.870386
9	12003	0	0.968876
9	12003	1	0.971836
9	12003	2	0.970299
9	12003	3	0.969907
9	12003	4	0.970722
9	16052	0	0.882899
9	16052	1	0.903289
9	16052	2	0.920279
9	16052	3	0.920633
9	16052	4	0.918823
9	41006	0	0.544514
9	41006	1	0.471313
9	41006	2	0.447140
9	41006	3	0.433396
9	41006	4	0.443050
9	41085	0	0.512793
9	41085	1	0.553598
9	41085	2	0.570808
9	41085	3	0.595413
9	41085	4	0.593653
9	41096	0	0.639325
9	41096	1	0.605264
9	41096	2	0.616691
9	41096	3	0.630645
9	41096	4	0.641900
9	43051	0	0.808054
9	43051	1	0.786575
9	43051	2	0.765441
9	43051	3	0.758635
9	43051	4	0.760656
9	51084	0	0.602950
9	51084	1	0.675681
9	51084	2	0.699240
9	51084	3	0.698198
9	51084	4	0.709726
9	64061	0	0.618992
9	64061	1	0.600064
9	64061	2	0.525995
9	64061	3	0.548967
9	64061	4	0.441952
9	69022	0	0.753589
9	69022	1	0.791305
9	69022	2	0.790831
9	69022	3	0.799689
9	69022	4	0.807849
9	70011	0	0.511070
9	70011	1	0.638255
9	70011	2	0.655339
9	70011	3	0.611252
9	70011	4	0.591608
9	70090	0	0.751034
9	70090	1	0.770328
9	70090	2	0.777396
9	70090	3	0.775589
9	70090	4	0.798511
9	100007	0	0.972860
9	100007	1	0.942618
9	100007	2	0.953351
9	100007	3	0.905699
9	100007	4	0.835846
9	100080	0	0.899444
9	100080	1	0.912328
9	100080	2	0.911051
9	100080	3	0.910953
9	100080	4	0.914298
9	103006	0	0.617123
9	103006	1	0.681974
9	103006	2	0.695949
9	103006	3	0.691779
9	103006	4	0.707285
9	103078	0	0.765229
9	103078	1	0.772692
9	103078	2	0.771838
9	103078	3	0.775510
9	103078	4	0.795560
9	105027	0	0.520056
9	105027	1	0.594649
9	105027	2	0.616751
9	105027	3	0.614348
9	105027	4	0.630179
9	135037	0	0.930545
9	135037	1	0.932569
9	135037	2	0.912791
9	135037	3	0.917626
9	135037	4	0.922237
9	173036	0	0.747121
9	173036	1	0.770038
9	173036	2	0.813225
9	173036	3	0.803493
9	173036	4	0.824262
9	209070	0	0.614128
9	209070	1	0.727141
9	209070	2	0.725785
9	209070	3	0.795244
9	209070	4	0.797256
9	236017	0	0.487068
9	236017	1	0.489493
9	236017	2	0.512343
9	236017	3	0.562147
9	236017	4	0.587168
9	268002	0	0.462554
9	268002	1	0.410169
9	268002	2	0.410339
9	268002	3	0.367860
9	268002	4	0.370154
9	326038	0	0.771593
9	326038	1	0.828861
9	326038	2	0.852304
9	326038	3	0.854658
9	326038	4	0.866551
10	3063	0	0.952089
10	3063	1	0.959645
10	3063	2	0.961035
10	3063	3	0.960986
10	3063	4	0.960262
10	6046	0	0.940523
10	6046	1	0.948782
10	6046	2	0.950535
10	6046	3	0.952125
10	6046	4	0.954406
10	8068	0	0.950787
10	8068	1	0.949841
10	8068	2	0.955887
10	8068	3	0.957881
10	8068	4	0.959616
10	12003	0	0.977460
10	12003	1	0.976645
10	12003	2	0.976303
10	12003	3	0.977769
10	12003	4	0.975890
10	16052	0	0.899190
10	16052	1	0.917509
10	16052	2	0.929397
10	16052	3	0.929029
10	16052	4	0.929371
10	41006	0	0.900956
10	41006	1	0.914090
10	41006	2	0.914105
10	41006	3	0.913882
10	41006	4	0.909733
10	41085	0	0.863936
10	41085	1	0.901925
10	41085	2	0.914173
10	41085	3	0.917261
10	41085	4	0.916706
10	41096	0	0.862377
10	41096	1	0.885702
10	41096	2	0.887670
10	41096	3	0.887148
10	41096	4	0.888705
10	43051	0	0.811781
10	43051	1	0.826576
10	43051	2	0.828659
10	43051	3	0.833985
10	43051	4	0.830109
10	51084	0	0.947474
10	51084	1	0.945807
10	51084	2	0.943974
10	51084	3	0.944484
10	51084	4	0.942898
10	64061	0	0.539100
10	64061	1	0.525934
10	64061	2	0.568014
10	64061	3	0.584179
10	64061	4	0.669599
10	69022	0	0.847955
10	69022	1	0.871101
10	69022	2	0.891802
10	69022	3	0.905797
10	69022	4	0.910694
10	70011	0	0.864873
10	70011	1	0.873976
10	70011	2	0.876920
10	70011	3	0.871658
10	70011	4	0.862805
10	70090	0	0.793373
10	70090	1	0.830664
10	70090	2	0.827715
10	70090	3	0.799620
10	70090	4	0.799825
10	100007	0	0.958727
10	100007	1	0.955945
10	100007	2	0.959587
10	100007	3	0.955854
10	100007	4	0.954204
10	100080	0	0.905183
10	100080	1	0.912625
10	100080	2	0.913484
10	100080	3	0.913238
10	100080	4	0.913468
10	103006	0	0.839129
10	103006	1	0.882495
10	103006	2	0.908805
10	103006	3	0.913368
10	103006	4	0.925289
10	103078	0	0.860263
10	103078	1	0.900486
10	103078	2	0.904235
10	103078	3	0.907732
10	103078	4	0.902103
10	105027	0	0.803399
10	105027	1	0.854192
10	105027	2	0.878512
10	105027	3	0.901747
10	105027	4	0.919368
10	135037	0	0.921631
10	135037	1	0.927240
10	135037	2	0.930448
10	135037	3	0.928977
10	135037	4	0.927340
10	173036	0	0.789445
10	173036	1	0.839982
10	173036	2	0.823032
10	173036	3	0.818340
10	173036	4	0.825814
10	209070	0	0.796739
10	209070	1	0.833607
10	209070	2	0.851867
10	209070	3	0.869611
10	209070	4	0.866334
10	236017	0	0.785198
10	236017	1	0.804706
10	236017	2	0.838525
10	236017	3	0.855986
10	236017	4	0.860244
10	268002	0	0.739003
10	268002	1	0.848114
